country,continent,year,metric,value
Ireland,Europe,1997,gdpPercap,24521.94713
Ireland,Europe,1997,lifeExp,76.122
Ireland,Europe,1997,pop,3667233.0
Ireland,Europe,2002,gdpPercap,34077.04939
Ireland,Europe,2002,lifeExp,77.783
Ireland,Europe,2002,pop,3879155.0
Ireland,Europe,2007,gdpPercap,40675.99635
Ireland,Europe,2007,lifeExp,78.885
Ireland,Europe,2007,pop,4109086.0
Italy,Europe,1952,gdpPercap,4931.404155
Italy,Europe,1952,lifeExp,65.94
Italy,Europe,1952,pop,47666000.0
Italy,Europe,1957,gdpPercap,6248.656232
Italy,Europe,1957,lifeExp,67.81
Italy,Europe,1957,pop,49182000.0
Italy,Europe,1962,gdpPercap,8243.58234
Italy,Europe,1962,lifeExp,69.24
Italy,Europe,1962,pop,50843200.0
Italy,Europe,1967,gdpPercap,10022.40131
Italy,Europe,1967,lifeExp,71.06
Italy,Europe,1967,pop,52667100.0
Italy,Europe,1972,gdpPercap,12269.27378
Italy,Europe,1972,lifeExp,72.19
Italy,Europe,1972,pop,54365564.0
Italy,Europe,1977,gdpPercap,14255.98475
Italy,Europe,1977,lifeExp,73.48
Italy,Europe,1977,pop,56059245.0
Italy,Europe,1982,gdpPercap,16537.4835
Italy,Europe,1982,lifeExp,74.98
Italy,Europe,1982,pop,56535636.0
Italy,Europe,1987,gdpPercap,19207.23482
Italy,Europe,1987,lifeExp,76.42
Italy,Europe,1987,pop,56729703.0
Italy,Europe,1992,gdpPercap,22013.64486
Italy,Europe,1992,lifeExp,77.44
Italy,Europe,1992,pop,56840847.0
Italy,Europe,1997,gdpPercap,24675.02446
Italy,Europe,1997,lifeExp,78.82
Italy,Europe,1997,pop,57479469.0
Italy,Europe,2002,gdpPercap,27968.09817
Italy,Europe,2002,lifeExp,80.24
Italy,Europe,2002,pop,57926999.0
Italy,Europe,2007,gdpPercap,28569.7197
Italy,Europe,2007,lifeExp,80.546
Italy,Europe,2007,pop,58147733.0
Montenegro,Europe,1952,gdpPercap,2647.585601
Montenegro,Europe,1952,lifeExp,59.164
Montenegro,Europe,1952,pop,413834.0
Montenegro,Europe,1957,gdpPercap,3682.259903
Montenegro,Europe,1957,lifeExp,61.448
Montenegro,Europe,1957,pop,442829.0
Montenegro,Europe,1962,gdpPercap,4649.593785
Montenegro,Europe,1962,lifeExp,63.728
Montenegro,Europe,1962,pop,474528.0
Montenegro,Europe,1967,gdpPercap,5907.850937
Montenegro,Europe,1967,lifeExp,67.178
Montenegro,Europe,1967,pop,501035.0
Montenegro,Europe,1972,gdpPercap,7778.414017
Montenegro,Europe,1972,lifeExp,70.636
Montenegro,Europe,1972,pop,527678.0
Montenegro,Europe,1977,gdpPercap,9595.929905
Montenegro,Europe,1977,lifeExp,73.066
Montenegro,Europe,1977,pop,560073.0
Montenegro,Europe,1982,gdpPercap,11222.58762
Montenegro,Europe,1982,lifeExp,74.101
Montenegro,Europe,1982,pop,562548.0
Montenegro,Europe,1987,gdpPercap,11732.51017
Montenegro,Europe,1987,lifeExp,74.865
Montenegro,Europe,1987,pop,569473.0
Montenegro,Europe,1992,gdpPercap,7003.339037
Montenegro,Europe,1992,lifeExp,75.435
Montenegro,Europe,1992,pop,621621.0
Montenegro,Europe,1997,gdpPercap,6465.613349
Montenegro,Europe,1997,lifeExp,75.445
Montenegro,Europe,1997,pop,692651.0
Montenegro,Europe,2002,gdpPercap,6557.194282
Montenegro,Europe,2002,lifeExp,73.981
Montenegro,Europe,2002,pop,720230.0
Montenegro,Europe,2007,gdpPercap,9253.896111
Montenegro,Europe,2007,lifeExp,74.543
Montenegro,Europe,2007,pop,684736.0
Netherlands,Europe,1952,gdpPercap,8941.571858
Netherlands,Europe,1952,lifeExp,72.13
Netherlands,Europe,1952,pop,10381988.0
Netherlands,Europe,1957,gdpPercap,11276.19344
Netherlands,Europe,1957,lifeExp,72.99
Netherlands,Europe,1957,pop,11026383.0
Netherlands,Europe,1962,gdpPercap,12790.84956
Netherlands,Europe,1962,lifeExp,73.23
Netherlands,Europe,1962,pop,11805689.0
Netherlands,Europe,1967,gdpPercap,15363.25136
Netherlands,Europe,1967,lifeExp,73.82
Netherlands,Europe,1967,pop,12596822.0
Netherlands,Europe,1972,gdpPercap,18794.74567
Netherlands,Europe,1972,lifeExp,73.75
Netherlands,Europe,1972,pop,13329874.0
Netherlands,Europe,1977,gdpPercap,21209.0592
Netherlands,Europe,1977,lifeExp,75.24
Netherlands,Europe,1977,pop,13852989.0
Netherlands,Europe,1982,gdpPercap,21399.46046
Netherlands,Europe,1982,lifeExp,76.05
Netherlands,Europe,1982,pop,14310401.0
Netherlands,Europe,1987,gdpPercap,23651.32361
Netherlands,Europe,1987,lifeExp,76.83
Netherlands,Europe,1987,pop,14665278.0
Netherlands,Europe,1992,gdpPercap,26790.94961
Netherlands,Europe,1992,lifeExp,77.42
Netherlands,Europe,1992,pop,15174244.0
Netherlands,Europe,1997,gdpPercap,30246.13063
Netherlands,Europe,1997,lifeExp,78.03
Netherlands,Europe,1997,pop,15604464.0
Netherlands,Europe,2002,gdpPercap,33724.75778
Netherlands,Europe,2002,lifeExp,78.53
Netherlands,Europe,2002,pop,16122830.0
Netherlands,Europe,2007,gdpPercap,36797.93332
Netherlands,Europe,2007,lifeExp,79.762
Netherlands,Europe,2007,pop,16570613.0
Norway,Europe,1952,gdpPercap,10095.42172
Norway,Europe,1952,lifeExp,72.67
Norway,Europe,1952,pop,3327728.0
Norway,Europe,1957,gdpPercap,11653.97304
Norway,Europe,1957,lifeExp,73.44
Norway,Europe,1957,pop,3491938.0
Norway,Europe,1962,gdpPercap,13450.40151
Norway,Europe,1962,lifeExp,73.47
Norway,Europe,1962,pop,3638919.0
Norway,Europe,1967,gdpPercap,16361.87647
Norway,Europe,1967,lifeExp,74.08
Norway,Europe,1967,pop,3786019.0
Norway,Europe,1972,gdpPercap,18965.05551
Norway,Europe,1972,lifeExp,74.34
Norway,Europe,1972,pop,3933004.0
Norway,Europe,1977,gdpPercap,23311.34939
Norway,Europe,1977,lifeExp,75.37
Norway,Europe,1977,pop,4043205.0
Norway,Europe,1982,gdpPercap,26298.63531
Norway,Europe,1982,lifeExp,75.97
Norway,Europe,1982,pop,4114787.0
Norway,Europe,1987,gdpPercap,31540.9748
Norway,Europe,1987,lifeExp,75.89
Norway,Europe,1987,pop,4186147.0
Norway,Europe,1992,gdpPercap,33965.66115
Norway,Europe,1992,lifeExp,77.32
Norway,Europe,1992,pop,4286357.0
Norway,Europe,1997,gdpPercap,41283.16433
Norway,Europe,1997,lifeExp,78.32
Norway,Europe,1997,pop,4405672.0
Norway,Europe,2002,gdpPercap,44683.97525
Norway,Europe,2002,lifeExp,79.05
Norway,Europe,2002,pop,4535591.0
Norway,Europe,2007,gdpPercap,49357.19017
Norway,Europe,2007,lifeExp,80.196
Norway,Europe,2007,pop,4627926.0
Poland,Europe,1952,gdpPercap,4029.329699
Poland,Europe,1952,lifeExp,61.31
Poland,Europe,1952,pop,25730551.0
Poland,Europe,1957,gdpPercap,4734.253019
Poland,Europe,1957,lifeExp,65.77
Poland,Europe,1957,pop,28235346.0
Poland,Europe,1962,gdpPercap,5338.752143
Poland,Europe,1962,lifeExp,67.64
Poland,Europe,1962,pop,30329617.0
Poland,Europe,1967,gdpPercap,6557.152776
Poland,Europe,1967,lifeExp,69.61
Poland,Europe,1967,pop,31785378.0
Poland,Europe,1972,gdpPercap,8006.506993
Poland,Europe,1972,lifeExp,70.85
Poland,Europe,1972,pop,33039545.0
Poland,Europe,1977,gdpPercap,9508.141454
Poland,Europe,1977,lifeExp,70.67
Poland,Europe,1977,pop,34621254.0
Poland,Europe,1982,gdpPercap,8451.531004
Poland,Europe,1982,lifeExp,71.32
Poland,Europe,1982,pop,36227381.0
Poland,Europe,1987,gdpPercap,9082.351172
Poland,Europe,1987,lifeExp,70.98
Poland,Europe,1987,pop,37740710.0
Poland,Europe,1992,gdpPercap,7738.881247
Poland,Europe,1992,lifeExp,70.99
Poland,Europe,1992,pop,38370697.0
Poland,Europe,1997,gdpPercap,10159.58368
Poland,Europe,1997,lifeExp,72.75
Poland,Europe,1997,pop,38654957.0
Poland,Europe,2002,gdpPercap,12002.23908
Poland,Europe,2002,lifeExp,74.67
Poland,Europe,2002,pop,38625976.0
Poland,Europe,2007,gdpPercap,15389.92468
Poland,Europe,2007,lifeExp,75.563
Poland,Europe,2007,pop,38518241.0
Portugal,Europe,1952,gdpPercap,3068.319867
Portugal,Europe,1952,lifeExp,59.82
Portugal,Europe,1952,pop,8526050.0
Portugal,Europe,1957,gdpPercap,3774.571743
Portugal,Europe,1957,lifeExp,61.51
Portugal,Europe,1957,pop,8817650.0
Portugal,Europe,1962,gdpPercap,4727.954889
Portugal,Europe,1962,lifeExp,64.39
Portugal,Europe,1962,pop,9019800.0
Portugal,Europe,1967,gdpPercap,6361.517993
Portugal,Europe,1967,lifeExp,66.6
Portugal,Europe,1967,pop,9103000.0
Portugal,Europe,1972,gdpPercap,9022.247417
Portugal,Europe,1972,lifeExp,69.26
Portugal,Europe,1972,pop,8970450.0
Portugal,Europe,1977,gdpPercap,10172.48572
Portugal,Europe,1977,lifeExp,70.41
Portugal,Europe,1977,pop,9662600.0
Portugal,Europe,1982,gdpPercap,11753.84291
Portugal,Europe,1982,lifeExp,72.77
Portugal,Europe,1982,pop,9859650.0
Portugal,Europe,1987,gdpPercap,13039.30876
Portugal,Europe,1987,lifeExp,74.06
Portugal,Europe,1987,pop,9915289.0
Portugal,Europe,1992,gdpPercap,16207.26663
Portugal,Europe,1992,lifeExp,74.86
Portugal,Europe,1992,pop,9927680.0
Portugal,Europe,1997,gdpPercap,17641.03156
Portugal,Europe,1997,lifeExp,75.97
Portugal,Europe,1997,pop,10156415.0
Portugal,Europe,2002,gdpPercap,19970.90787
Portugal,Europe,2002,lifeExp,77.29
Portugal,Europe,2002,pop,10433867.0
Portugal,Europe,2007,gdpPercap,20509.64777
Portugal,Europe,2007,lifeExp,78.098
Portugal,Europe,2007,pop,10642836.0
Romania,Europe,1952,gdpPercap,3144.613186
Romania,Europe,1952,lifeExp,61.05
Romania,Europe,1952,pop,16630000.0
Romania,Europe,1957,gdpPercap,3943.370225
Romania,Europe,1957,lifeExp,64.1
Romania,Europe,1957,pop,17829327.0
Romania,Europe,1962,gdpPercap,4734.997586
Romania,Europe,1962,lifeExp,66.8
Romania,Europe,1962,pop,18680721.0
Romania,Europe,1967,gdpPercap,6470.866545
Romania,Europe,1967,lifeExp,66.8
Romania,Europe,1967,pop,19284814.0
Romania,Europe,1972,gdpPercap,8011.414402
Romania,Europe,1972,lifeExp,69.21
Romania,Europe,1972,pop,20662648.0
Romania,Europe,1977,gdpPercap,9356.39724
Romania,Europe,1977,lifeExp,69.46
Romania,Europe,1977,pop,21658597.0
Romania,Europe,1982,gdpPercap,9605.314053
Romania,Europe,1982,lifeExp,69.66
Romania,Europe,1982,pop,22356726.0
Romania,Europe,1987,gdpPercap,9696.273295
Romania,Europe,1987,lifeExp,69.53
Romania,Europe,1987,pop,22686371.0
Romania,Europe,1992,gdpPercap,6598.409903
Romania,Europe,1992,lifeExp,69.36
Romania,Europe,1992,pop,22797027.0
Romania,Europe,1997,gdpPercap,7346.547557
Romania,Europe,1997,lifeExp,69.72
Romania,Europe,1997,pop,22562458.0
Romania,Europe,2002,gdpPercap,7885.360081
Romania,Europe,2002,lifeExp,71.322
Romania,Europe,2002,pop,22404337.0
Romania,Europe,2007,gdpPercap,10808.47561
Romania,Europe,2007,lifeExp,72.476
Romania,Europe,2007,pop,22276056.0
Serbia,Europe,1952,gdpPercap,3581.459448
Serbia,Europe,1952,lifeExp,57.996
Serbia,Europe,1952,pop,6860147.0
Serbia,Europe,1957,gdpPercap,4981.090891
Serbia,Europe,1957,lifeExp,61.685
Serbia,Europe,1957,pop,7271135.0
Serbia,Europe,1962,gdpPercap,6289.629157
Serbia,Europe,1962,lifeExp,64.531
Serbia,Europe,1962,pop,7616060.0
Serbia,Europe,1967,gdpPercap,7991.707066
Serbia,Europe,1967,lifeExp,66.914
Serbia,Europe,1967,pop,7971222.0
Serbia,Europe,1972,gdpPercap,10522.06749
Serbia,Europe,1972,lifeExp,68.7
Serbia,Europe,1972,pop,8313288.0
Serbia,Europe,1977,gdpPercap,12980.66956
Serbia,Europe,1977,lifeExp,70.3
Serbia,Europe,1977,pop,8686367.0
Serbia,Europe,1982,gdpPercap,15181.0927
Serbia,Europe,1982,lifeExp,70.162
Serbia,Europe,1982,pop,9032824.0
Serbia,Europe,1987,gdpPercap,15870.87851
Serbia,Europe,1987,lifeExp,71.218
Serbia,Europe,1987,pop,9230783.0
Serbia,Europe,1992,gdpPercap,9325.068238
Serbia,Europe,1992,lifeExp,71.659
Serbia,Europe,1992,pop,9826397.0
Serbia,Europe,1997,gdpPercap,7914.320304
Serbia,Europe,1997,lifeExp,72.232
Serbia,Europe,1997,pop,10336594.0
Serbia,Europe,2002,gdpPercap,7236.075251
Serbia,Europe,2002,lifeExp,73.213
Serbia,Europe,2002,pop,10111559.0
Serbia,Europe,2007,gdpPercap,9786.534714
Serbia,Europe,2007,lifeExp,74.002
Serbia,Europe,2007,pop,10150265.0
Slovak Republic,Europe,1952,gdpPercap,5074.659104
Slovak Republic,Europe,1952,lifeExp,64.36
Slovak Republic,Europe,1952,pop,3558137.0
Slovak Republic,Europe,1957,gdpPercap,6093.26298
Slovak Republic,Europe,1957,lifeExp,67.45
Slovak Republic,Europe,1957,pop,3844277.0
Slovak Republic,Europe,1962,gdpPercap,7481.107598
Slovak Republic,Europe,1962,lifeExp,70.33
Slovak Republic,Europe,1962,pop,4237384.0
Slovak Republic,Europe,1967,gdpPercap,8412.902397
Slovak Republic,Europe,1967,lifeExp,70.98
Slovak Republic,Europe,1967,pop,4442238.0
Slovak Republic,Europe,1972,gdpPercap,9674.167626
Slovak Republic,Europe,1972,lifeExp,70.35
Slovak Republic,Europe,1972,pop,4593433.0
Slovak Republic,Europe,1977,gdpPercap,10922.66404
Slovak Republic,Europe,1977,lifeExp,70.45
Slovak Republic,Europe,1977,pop,4827803.0
Slovak Republic,Europe,1982,gdpPercap,11348.54585
Slovak Republic,Europe,1982,lifeExp,70.8
Slovak Republic,Europe,1982,pop,5048043.0
Slovak Republic,Europe,1987,gdpPercap,12037.26758
Slovak Republic,Europe,1987,lifeExp,71.08
Slovak Republic,Europe,1987,pop,5199318.0
Slovak Republic,Europe,1992,gdpPercap,9498.467723
Slovak Republic,Europe,1992,lifeExp,71.38
Slovak Republic,Europe,1992,pop,5302888.0
Slovak Republic,Europe,1997,gdpPercap,12126.23065
Slovak Republic,Europe,1997,lifeExp,72.71
Slovak Republic,Europe,1997,pop,5383010.0
Slovak Republic,Europe,2002,gdpPercap,13638.77837
Slovak Republic,Europe,2002,lifeExp,73.8
Slovak Republic,Europe,2002,pop,5410052.0
Slovak Republic,Europe,2007,gdpPercap,18678.31435
Slovak Republic,Europe,2007,lifeExp,74.663
Slovak Republic,Europe,2007,pop,5447502.0
Slovenia,Europe,1952,gdpPercap,4215.041741
Slovenia,Europe,1952,lifeExp,65.57
Slovenia,Europe,1952,pop,1489518.0
Slovenia,Europe,1957,gdpPercap,5862.276629
Slovenia,Europe,1957,lifeExp,67.85
Slovenia,Europe,1957,pop,1533070.0
Slovenia,Europe,1962,gdpPercap,7402.303395
Slovenia,Europe,1962,lifeExp,69.15
Slovenia,Europe,1962,pop,1582962.0
Slovenia,Europe,1967,gdpPercap,9405.489397
Slovenia,Europe,1967,lifeExp,69.18
Slovenia,Europe,1967,pop,1646912.0
Slovenia,Europe,1972,gdpPercap,12383.4862
Slovenia,Europe,1972,lifeExp,69.82
Slovenia,Europe,1972,pop,1694510.0
Slovenia,Europe,1977,gdpPercap,15277.03017
Slovenia,Europe,1977,lifeExp,70.97
Slovenia,Europe,1977,pop,1746919.0
Slovenia,Europe,1982,gdpPercap,17866.72175
Slovenia,Europe,1982,lifeExp,71.063
Slovenia,Europe,1982,pop,1861252.0
Slovenia,Europe,1987,gdpPercap,18678.53492
Slovenia,Europe,1987,lifeExp,72.25
Slovenia,Europe,1987,pop,1945870.0
Slovenia,Europe,1992,gdpPercap,14214.71681
Slovenia,Europe,1992,lifeExp,73.64
Slovenia,Europe,1992,pop,1999210.0
Slovenia,Europe,1997,gdpPercap,17161.10735
Slovenia,Europe,1997,lifeExp,75.13
Slovenia,Europe,1997,pop,2011612.0
Slovenia,Europe,2002,gdpPercap,20660.01936
Slovenia,Europe,2002,lifeExp,76.66
Slovenia,Europe,2002,pop,2011497.0
Slovenia,Europe,2007,gdpPercap,25768.25759
Slovenia,Europe,2007,lifeExp,77.926
Slovenia,Europe,2007,pop,2009245.0
Spain,Europe,1952,gdpPercap,3834.034742
Spain,Europe,1952,lifeExp,64.94
Spain,Europe,1952,pop,28549870.0
Spain,Europe,1957,gdpPercap,4564.80241
Spain,Europe,1957,lifeExp,66.66
Spain,Europe,1957,pop,29841614.0
Spain,Europe,1962,gdpPercap,5693.843879
Spain,Europe,1962,lifeExp,69.69
Spain,Europe,1962,pop,31158061.0
Spain,Europe,1967,gdpPercap,7993.512294
Spain,Europe,1967,lifeExp,71.44
Spain,Europe,1967,pop,32850275.0
Spain,Europe,1972,gdpPercap,10638.75131
Spain,Europe,1972,lifeExp,73.06
Spain,Europe,1972,pop,34513161.0
Spain,Europe,1977,gdpPercap,13236.92117
Spain,Europe,1977,lifeExp,74.39
Spain,Europe,1977,pop,36439000.0
Spain,Europe,1982,gdpPercap,13926.16997
Spain,Europe,1982,lifeExp,76.3
Spain,Europe,1982,pop,37983310.0
Spain,Europe,1987,gdpPercap,15764.98313
Spain,Europe,1987,lifeExp,76.9
Spain,Europe,1987,pop,38880702.0
Spain,Europe,1992,gdpPercap,18603.06452
Spain,Europe,1992,lifeExp,77.57
Spain,Europe,1992,pop,39549438.0
Spain,Europe,1997,gdpPercap,20445.29896
Spain,Europe,1997,lifeExp,78.77
Spain,Europe,1997,pop,39855442.0
Spain,Europe,2002,gdpPercap,24835.47166
Spain,Europe,2002,lifeExp,79.78
Spain,Europe,2002,pop,40152517.0
Spain,Europe,2007,gdpPercap,28821.0637
Spain,Europe,2007,lifeExp,80.941
Spain,Europe,2007,pop,40448191.0
Sweden,Europe,1952,gdpPercap,8527.844662
Sweden,Europe,1952,lifeExp,71.86
Sweden,Europe,1952,pop,7124673.0
Sweden,Europe,1957,gdpPercap,9911.878226
Sweden,Europe,1957,lifeExp,72.49
Sweden,Europe,1957,pop,7363802.0
Sweden,Europe,1962,gdpPercap,12329.44192
Sweden,Europe,1962,lifeExp,73.37
Sweden,Europe,1962,pop,7561588.0
Sweden,Europe,1967,gdpPercap,15258.29697
Sweden,Europe,1967,lifeExp,74.16
Sweden,Europe,1967,pop,7867931.0
Sweden,Europe,1972,gdpPercap,17832.02464
Sweden,Europe,1972,lifeExp,74.72
Sweden,Europe,1972,pop,8122293.0
Sweden,Europe,1977,gdpPercap,18855.72521
Sweden,Europe,1977,lifeExp,75.44
Sweden,Europe,1977,pop,8251648.0
Sweden,Europe,1982,gdpPercap,20667.38125
Sweden,Europe,1982,lifeExp,76.42
Sweden,Europe,1982,pop,8325260.0
Sweden,Europe,1987,gdpPercap,23586.92927
Sweden,Europe,1987,lifeExp,77.19
Sweden,Europe,1987,pop,8421403.0
Sweden,Europe,1992,gdpPercap,23880.01683
Sweden,Europe,1992,lifeExp,78.16
Sweden,Europe,1992,pop,8718867.0
Sweden,Europe,1997,gdpPercap,25266.59499
Sweden,Europe,1997,lifeExp,79.39
Sweden,Europe,1997,pop,8897619.0
Sweden,Europe,2002,gdpPercap,29341.63093
Sweden,Europe,2002,lifeExp,80.04
Sweden,Europe,2002,pop,8954175.0
Sweden,Europe,2007,gdpPercap,33859.74835
Sweden,Europe,2007,lifeExp,80.884
Sweden,Europe,2007,pop,9031088.0
Switzerland,Europe,1952,gdpPercap,14734.23275
Switzerland,Europe,1952,lifeExp,69.62
Switzerland,Europe,1952,pop,4815000.0
Switzerland,Europe,1957,gdpPercap,17909.48973
Switzerland,Europe,1957,lifeExp,70.56
Switzerland,Europe,1957,pop,5126000.0
Switzerland,Europe,1962,gdpPercap,20431.0927
Switzerland,Europe,1962,lifeExp,71.32
Switzerland,Europe,1962,pop,5666000.0
Switzerland,Europe,1967,gdpPercap,22966.14432
Switzerland,Europe,1967,lifeExp,72.77
Switzerland,Europe,1967,pop,6063000.0
Switzerland,Europe,1972,gdpPercap,27195.11304
Switzerland,Europe,1972,lifeExp,73.78
Switzerland,Europe,1972,pop,6401400.0
Switzerland,Europe,1977,gdpPercap,26982.29052
Switzerland,Europe,1977,lifeExp,75.39
Switzerland,Europe,1977,pop,6316424.0
Switzerland,Europe,1982,gdpPercap,28397.71512
Switzerland,Europe,1982,lifeExp,76.21
Switzerland,Europe,1982,pop,6468126.0
Switzerland,Europe,1987,gdpPercap,30281.70459
Switzerland,Europe,1987,lifeExp,77.41
Switzerland,Europe,1987,pop,6649942.0
Switzerland,Europe,1992,gdpPercap,31871.5303
Switzerland,Europe,1992,lifeExp,78.03
Switzerland,Europe,1992,pop,6995447.0
Switzerland,Europe,1997,gdpPercap,32135.32301
Switzerland,Europe,1997,lifeExp,79.37
Switzerland,Europe,1997,pop,7193761.0
Switzerland,Europe,2002,gdpPercap,34480.95771
Switzerland,Europe,2002,lifeExp,80.62
Switzerland,Europe,2002,pop,7361757.0
Switzerland,Europe,2007,gdpPercap,37506.41907
Switzerland,Europe,2007,lifeExp,81.701
Switzerland,Europe,2007,pop,7554661.0
Turkey,Europe,1952,gdpPercap,1969.10098
Turkey,Europe,1952,lifeExp,43.585
Turkey,Europe,1952,pop,22235677.0
Turkey,Europe,1957,gdpPercap,2218.754257
Turkey,Europe,1957,lifeExp,48.079
Turkey,Europe,1957,pop,25670939.0
Turkey,Europe,1962,gdpPercap,2322.869908
Turkey,Europe,1962,lifeExp,52.098
Turkey,Europe,1962,pop,29788695.0
Turkey,Europe,1967,gdpPercap,2826.356387
Turkey,Europe,1967,lifeExp,54.336
Turkey,Europe,1967,pop,33411317.0
Turkey,Europe,1972,gdpPercap,3450.69638
Turkey,Europe,1972,lifeExp,57.005
Turkey,Europe,1972,pop,37492953.0
Turkey,Europe,1977,gdpPercap,4269.122326
Turkey,Europe,1977,lifeExp,59.507
Turkey,Europe,1977,pop,42404033.0
Turkey,Europe,1982,gdpPercap,4241.356344
Turkey,Europe,1982,lifeExp,61.036
Turkey,Europe,1982,pop,47328791.0
Turkey,Europe,1987,gdpPercap,5089.043686
Turkey,Europe,1987,lifeExp,63.108
Turkey,Europe,1987,pop,52881328.0
Turkey,Europe,1992,gdpPercap,5678.348271
Turkey,Europe,1992,lifeExp,66.146
Turkey,Europe,1992,pop,58179144.0
Turkey,Europe,1997,gdpPercap,6601.429915
Turkey,Europe,1997,lifeExp,68.835
Turkey,Europe,1997,pop,63047647.0
Turkey,Europe,2002,gdpPercap,6508.085718
Turkey,Europe,2002,lifeExp,70.845
Turkey,Europe,2002,pop,67308928.0
Turkey,Europe,2007,gdpPercap,8458.276384
Turkey,Europe,2007,lifeExp,71.777
Turkey,Europe,2007,pop,71158647.0
United Kingdom,Europe,1952,gdpPercap,9979.508487
United Kingdom,Europe,1952,lifeExp,69.18
United Kingdom,Europe,1952,pop,50430000.0
United Kingdom,Europe,1957,gdpPercap,11283.17795
United Kingdom,Europe,1957,lifeExp,70.42
United Kingdom,Europe,1957,pop,51430000.0
United Kingdom,Europe,1962,gdpPercap,12477.17707
United Kingdom,Europe,1962,lifeExp,70.76
United Kingdom,Europe,1962,pop,53292000.0
United Kingdom,Europe,1967,gdpPercap,14142.85089
United Kingdom,Europe,1967,lifeExp,71.36
United Kingdom,Europe,1967,pop,54959000.0
United Kingdom,Europe,1972,gdpPercap,15895.11641
United Kingdom,Europe,1972,lifeExp,72.01
United Kingdom,Europe,1972,pop,56079000.0
United Kingdom,Europe,1977,gdpPercap,17428.74846
United Kingdom,Europe,1977,lifeExp,72.76
United Kingdom,Europe,1977,pop,56179000.0
United Kingdom,Europe,1982,gdpPercap,18232.42452
United Kingdom,Europe,1982,lifeExp,74.04
United Kingdom,Europe,1982,pop,56339704.0
United Kingdom,Europe,1987,gdpPercap,21664.78767
United Kingdom,Europe,1987,lifeExp,75.007
United Kingdom,Europe,1987,pop,56981620.0
United Kingdom,Europe,1992,gdpPercap,22705.09254
United Kingdom,Europe,1992,lifeExp,76.42
United Kingdom,Europe,1992,pop,57866349.0
United Kingdom,Europe,1997,gdpPercap,26074.53136
United Kingdom,Europe,1997,lifeExp,77.218
United Kingdom,Europe,1997,pop,58808266.0
United Kingdom,Europe,2002,gdpPercap,29478.99919
United Kingdom,Europe,2002,lifeExp,78.471
United Kingdom,Europe,2002,pop,59912431.0
United Kingdom,Europe,2007,gdpPercap,33203.26128
United Kingdom,Europe,2007,lifeExp,79.425
United Kingdom,Europe,2007,pop,60776238.0
Australia,Oceania,1952,gdpPercap,10039.59564
Australia,Oceania,1952,lifeExp,69.12
Australia,Oceania,1952,pop,8691212.0
Australia,Oceania,1957,gdpPercap,10949.64959
Australia,Oceania,1957,lifeExp,70.33
Australia,Oceania,1957,pop,9712569.0
Australia,Oceania,1962,gdpPercap,12217.22686
Australia,Oceania,1962,lifeExp,70.93
Australia,Oceania,1962,pop,10794968.0
Australia,Oceania,1967,gdpPercap,14526.12465
Australia,Oceania,1967,lifeExp,71.1
Australia,Oceania,1967,pop,11872264.0
Australia,Oceania,1972,gdpPercap,16788.62948
Australia,Oceania,1972,lifeExp,71.93
Australia,Oceania,1972,pop,13177000.0
Australia,Oceania,1977,gdpPercap,18334.19751
Australia,Oceania,1977,lifeExp,73.49
Australia,Oceania,1977,pop,14074100.0
Australia,Oceania,1982,gdpPercap,19477.00928
Australia,Oceania,1982,lifeExp,74.74
Australia,Oceania,1982,pop,15184200.0
Australia,Oceania,1987,gdpPercap,21888.88903
Australia,Oceania,1987,lifeExp,76.32
Australia,Oceania,1987,pop,16257249.0
Australia,Oceania,1992,gdpPercap,23424.76683
Australia,Oceania,1992,lifeExp,77.56
Australia,Oceania,1992,pop,17481977.0
